"rownum","Id","WorldAreas","MinCount","MaxCount","BossMonsterSpawnChance","BossCount","BossMonsters","bool_56","[i32]_57","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","PackFormation","i32_145","bool_149","[string]_150","bool_166","bool_167","string_168","bool_176","bool_177","AdditionalMonsters","AdditionalCounts","bool_210","rid_211"
1009,"abyss-blackblood-expedition-elite",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",20,"",[],1,"","",1,"","[2291,2283]","[1,1]","",""
1010,"abyss-lightless-expedition",[0],1,2,0,0,[],"",[1],[],[],0,100,[],"",20,"",[],1,"","",1,"",[],[],"",""
1011,"abyss-lightless-expedition-elite",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",20,"",[],1,"","",1,"","[2295,2302]","[1,1]","",""
1012,"abyss-pit-expedition",[0],1,2,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
1013,"abyss-pit-expedition-elite",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[2342,2352]","[1,1]","",""
1014,"abyss-blackblood","[413,416]",2,3,20,1,"[2291,2283]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[2291,2283]","[1,1]","",""
1015,"abyss-blackblood-finalrare","[413,416]",2,3,20,1,"[2292,2284]","",[0],[],[],0,100,[],"",0,"",[],1,"","",1,"","[2292,2284]","[1,1]","",""
1016,"abyss-lightless-flyers","[412,415]",2,3,20,1,[2295],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2295],[1],"",""
1017,"abyss-lightless-flyers-finalrare","[412,415]",2,3,20,1,[2296],"",[0],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2296],[1],"",""
1018,"abyss-lightless-serpents","[412,415]",1,2,20,1,[2302],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2302],[1],"",""
1019,"abyss-lightless-serpents-finalrare","[412,415]",1,2,20,1,[2303],"",[0],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2303],[1],"",""
1020,"abyss-pit-corpsestrider",[414],2,6,20,1,[2342],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2342],[1],"",""
1021,"abyss-pit-corpsestrider-finalrare",[414],2,6,20,1,[2343],"",[0],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2343],[1],"",""
1022,"abyss-pit-cocoons2",[414],2,6,20,1,[2352],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2352],[1],"",""
1023,"abyss-pit-cocoons2-finalrare",[414],2,6,20,1,[2353],"",[0],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2353],[1],"",""
1024,"abyss-fodder-kulemak","[410,412,413,414,415,416]",2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
1025,"abyss-intro-blackblood",[410],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2283],[1],"",""
1026,"abyss-intro-lightless",[410],2,2,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2302],[1],"",""
1027,"abyss-intro-pit",[410],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2342],[1],"",""
1028,"abyss-intro-lostmen1",[410],2,2,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[743],[1],"",""
1029,"abyss-intro-lostmen2",[410],2,2,100,1,[750],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[750],[1],"",""
1030,"abyss-intro-rumcarrier",[410],2,2,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2288],[1],"",""
1031,"abyss-fodder-grub","[410,412,413,414,415,416]",2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2334],[1],"",""
1032,"abyss-monolithic-slug",[0],20,30,100,1,[2317],"",[0],[],[],0,100,[],"",60,"",[],1,"","",1,"",[],[],"",""
1033,"strongbox-abyss-blackblood",[0],2,3,20,1,"[2294,2287]","",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"","[2294,2287]","[1,1]","",""
1034,"strongbox-abyss-lightless-flyers",[0],2,3,20,1,[2298],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2298],[1],"",""
1035,"strongbox-abyss-lightless-serpents",[0],1,2,20,1,[2305],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2305],[1],"",""
1036,"strongbox-abyss-pit-corpsestrider",[0],2,6,20,1,[2346],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2346],[1],"",""
1037,"strongbox-abyss-pit-cocoons2",[0],2,6,20,1,[2355],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2355],[1],"",""
1038,"strongbox-abyss-fodder-kulemak",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
1039,"strongbox-abyss-fodder-grub",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[2337],[1],"",""
1040,"strongbox-karui-hulk",[0],3,5,100,1,[1413],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1413],[1],"",""
1041,"strongbox-karui-tortoise",[0],2,4,100,1,[1481],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1481],[1],"",""
1042,"strongbox-karui-archer",[0],4,6,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1416],[1],"",""
1043,"strongbox-karui-caster",[0],3,5,100,1,[1411],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1411],[1],"",""
1044,"strongbox-karui-horn",[0],3,5,100,1,[1442],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1442],[1],"",""
1045,"incursion-garrison-randomvaalguard",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",1,1,[],1,"","",1,"","[2488,2490,2492]","[1,1,1]",1,""
1046,"incursion-garrison-old-randomundeadguard",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",1,1,[],1,"","",1,"","[2496,2497,2498]","[1,1,1]",1,""
1047,"incursion-smithyold-procession",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2446],[1],"",""
1048,"incursion-smithyold-procession2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2441],[1],"",""
1049,"incursion-smithyold-procession3",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2443],[1],"",""
1050,"incursion-generic-zealotbloodbasic",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2464,2469]","[1,1]","",""
1051,"incursion-generic-zealotbloodknifestick",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2464],[1],"",""
1052,"incursion-generic-zealotbloodbasicspear",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2469],[1],"",""
1053,"incursion-generic-zealotfirebasic",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2467,2472]","[1,1]","",""
1054,"incursion-generic-zealotfireknifestick",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2467],[1],"",""
1055,"incursion-generic-zealotfirebasicspear",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2472],[1],"",""
1056,"incursion-generic-zealotcoldbasic",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2466,2471]","[1,1]","",""
1057,"incursion-generic-zealotcoldknifestick",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2466],[1],"",""
1058,"incursion-generic-zealotcoldbasicspear",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2471],[1],"",""
1059,"incursion-generic-zealotlightningbasic",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2468,2473]","[1,1]","",""
1060,"incursion-generic-zealotlightningknifestick",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2468],[1],"",""
1061,"incursion-generic-zealotlightningbasicspear",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2473],[1],"",""
1062,"incursion-generic-zealotchaosbasic",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2465,2470]","[1,1]","",""
1063,"incursion-generic-zealotchaosknifestick",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2465],[1],"",""
1064,"incursion-generic-zealotchaosbasicspear",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2470],[1],"",""
1065,"incursion-generic-old-randomprocession",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",1,1,[],1,"","",1,"",[],[],1,""
1066,"incursion-generic-old-randomvaalskeleton",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",1,1,[],1,"","",1,"",[],[],1,""
1067,"incursion-generic-old-vaalskeletons1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2483],[1],"",""
1068,"incursion-generic-old-vaalskeletons2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2482],[1],"",""
1069,"incursion-transcended-melee1",[0],1,2,100,1,[2507],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2507],[1],"",""
1070,"incursion-transcended-melee2",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2513],[1],"",""
1071,"incursion-transcended-melee3",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2514],[1],"",""
1072,"incursion-transcended-ranged1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2511],[1],"",""
1073,"incursion-transcended-ranged2",[0],1,2,100,1,[2508],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2508,2512]","[1,1]","",""
1074,"incursion-transcended-ranged3",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2505],[1],"",""
1075,"incursion-viperlegionnaire-ranged",[0],2,2,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2517,2519]","[1,1]","",""
1076,"incursion-viperlegionnaire-melee",[0],2,2,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2521,2515]","[1,1]","",""
1077,"incursion-constructs-melee1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2528,2535]","[1,1]","",""
1078,"incursion-constructs-skitterbots",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[],"",""
1079,"incursion-constructs-ranged1",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2532],[1],"",""
1080,"incursion-constructsancient-melee1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2537,2544]","[1,1]","",""
1081,"incursion-constructsancient-skitterbots",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[],"",""
1082,"incursion-constructsancient-ranged1",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2541],[1],"",""
1083,"incursion-vaalguards-pack1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2487,2489]","[2,1]","",""
1084,"incursion-vaalguards-pack2",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2491,2489]","[2,1]","",""
1085,"incursion-vaalguardsundead-pack1",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2496,2498]","[2,1]","",""
1086,"incursion-vaalguardsundead-pack2",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2497,2498]","[2,1]","",""
1087,"incursion-sacrificialchamber-zealots1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2573],[1],"",""
1088,"incursion-sacrificialchamber-zealots2",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2574],[1],"",""
1089,"incursion-sacrificialchamber-goliath",[0],1,2,100,1,[2576],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2576],[1],"",""
1090,"incursion-sacrificialchamber-axethrowers",[0],3,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2575],[1],"",""
1091,"incursion-corruption-randombloodbather",[0],1,1,0,0,[],"",[1],[],[],0,100,[],"",1,1,[],1,"","",1,"","[2582,2577,2578,2579,2581,2580]","[1,1,1,1,1,1]",1,""
1092,"incursion-alchemylab-chaosgodmonsters1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2549],[1],"",""
1093,"incursion-alchemylab-chaosgodmonsters2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2550],[1],"",""
1094,"incursion-thaumaturge-tier1-experiments1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2552],[1],"",""
1095,"incursion-thaumaturge-tier1-experiments2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2553],[1],"",""
1096,"incursion-thaumaturge-plaguemorphexperiments1",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2554,2555]","[1,1]","",""
1097,"incursion-thaumaturge-plaguemorphexperiments2",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2556,2557]","[1,1]","",""
1098,"incursion-thaumaturge-soldiers1",[0],2,3,0,1,[2558],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2558],[1],"",""
1099,"brequel-neutral",[0],2,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1881],[1],"",""
1100,"brequel-chaos",[0],2,2,40,1,[1767],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1767],[1],"",""
1101,"brequel-physical",[0],2,2,40,1,[1768],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1768],[1],"",""
1102,"brequel-cold",[0],2,2,40,1,[1772],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1772],[1],"",""
1103,"brequel-fire",[0],2,2,40,1,[1877],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1877],[1],"",""
1104,"brequel-lightning",[0],2,2,40,1,[1884],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1884],[1],"",""
1105,"incursion-SoulCoreQuadrilla",[0],1,1,100,1,[2599],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1106,"incursion-SoulcoreFusedSkeleton",[0],1,1,100,1,[2602],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1107,"incursion-VaalSentinelBoss",[0],1,1,100,1,[2604],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1108,"incursion-VaalColossusBoss",[0],1,1,100,1,[2606],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1109,"incursion-VaalSunPriestBoss",[0],1,1,100,1,[2608],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1110,"incursion-ChainedBeastBoss",[0],1,1,100,1,[2610],"",[0],[],[],0,100,[],"",0,1,[],"","","",1,"",[],[],1,""
1111,"precursor-centipede","[428,429,432,433,434]",3,5,15,1,[2701],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2701],[1],"",""
1112,"precursor-drill","[428,429,432,433,434]",3,5,10,1,[2701],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[2701],[1],"",""
1113,"precusor-turret","[428,429,432,433,434]",2,4,10,1,[2701],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"","[2701,2703]","[2,1]","",""
1114,"precursor-bats","[428,429,432,433,434]",2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[818],[1],"",""
1115,"precursor-blackstrider","[428,429,432,433,434]",1,2,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[624],[1],"",""
